restaurant,itemid,option_group,max_select,value,value_price_c
mobileorderprodapi.transactcampus.com,6993822,Lemonade Tea Options,1,Passion Tea,0
mobileorderprodapi.transactcampus.com,6993822,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6993822,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6993822,Syrup Options,2,Lavender,94
mobileorderprodapi.transactcampus.com,6993822,Syrup Options,2,Raspberry,94
mobileorderprodapi.transactcampus.com,6993822,Syrup Options,2,Mango,94
mobileorderprodapi.transactcampus.com,6993822,Syrup Options,2,Peach,94
mobileorderprodapi.transactcampus.com,6993822,Syrup Options,2,Passion Fruit Syrup,94
mobileorderprodapi.transactcampus.com,6993822,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6993822,Syrup Options,2,Mojito Mix Syrup,94
mobileorderprodapi.transactcampus.com,6993822,Syrup Options,2,Cherry Syrup,94
mobileorderprodapi.transactcampus.com,6993822,Syrup Options,2,Lime Syrup,94
mobileorderprodapi.transactcampus.com,7103951,Drink Size,1,Grande,580
mobileorderprodapi.transactcampus.com,7103951,Drink Size,1,Tall,550
mobileorderprodapi.transactcampus.com,7103951,Drink Size,1,Venti,610
mobileorderprodapi.transactcampus.com,7103951,Decaf Option,1,Caffeinated,0
mobileorderprodapi.transactcampus.com,7103951,Decaf Option,1,Decaf,0
mobileorderprodapi.transactcampus.com,7103951,Temperature options,1,Iced,0
mobileorderprodapi.transactcampus.com,7103951,Temperature options,1,Hot,0
mobileorderprodapi.transactcampus.com,7103951,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,7103951,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,7103951,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,7103951,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,7103951,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,7103951,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,7103951,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,7103951,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,7103951,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6164638,Drink Size,1,Tall,520
mobileorderprodapi.transactcampus.com,6164638,Drink Size,1,Grande,575
mobileorderprodapi.transactcampus.com,6164638,Drink Size,1,Venti,615
mobileorderprodapi.transactcampus.com,6164638,Decaf Option,1,Caffeinated,0
mobileorderprodapi.transactcampus.com,6164638,Decaf Option,1,Decaf,0
mobileorderprodapi.transactcampus.com,6164638,Temperature options,1,Iced,0
mobileorderprodapi.transactcampus.com,6164638,Temperature options,1,Hot,0
mobileorderprodapi.transactcampus.com,6164638,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6164638,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6164638,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6164638,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6164638,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6164638,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6164638,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6164638,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6164638,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6164638,Whipped Cream,1,Whipped Cream,0
mobileorderprodapi.transactcampus.com,6164602,Drink Size,1,Tall,525
mobileorderprodapi.transactcampus.com,6164602,Drink Size,1,Grande,555
mobileorderprodapi.transactcampus.com,6164602,Drink Size,1,Venti,605
mobileorderprodapi.transactcampus.com,6164602,Temperature options,1,Iced,0
mobileorderprodapi.transactcampus.com,6164602,Temperature options,1,Hot,0
mobileorderprodapi.transactcampus.com,6164602,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6164602,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6164602,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6164602,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6164602,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6164602,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6164602,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6164602,Syrup Options,2,Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6164602,Syrup Options,2,Sugar Free Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6164602,Syrup Options,2,Caramel Syrup,94
mobileorderprodapi.transactcampus.com,6164602,Syrup Options,2,Hazelnut Syrup,94
mobileorderprodapi.transactcampus.com,6164602,Syrup Options,2,Peppermint Syrup,94
mobileorderprodapi.transactcampus.com,6164602,Syrup Options,2,Toffee Nut Syrup,94
mobileorderprodapi.transactcampus.com,6164602,Syrup Options,2,Praline Syrup,94
mobileorderprodapi.transactcampus.com,6164602,Syrup Options,2,Lavender Syrup,94
mobileorderprodapi.transactcampus.com,6164602,Syrup Options,2,Raspberry Syrup,94
mobileorderprodapi.transactcampus.com,6164602,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6164602,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6164602,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6164602,Sauce Options,50,Caramel Sauce,94
mobileorderprodapi.transactcampus.com,6164602,Sauce Options,50,Condensed Milk,94
mobileorderprodapi.transactcampus.com,6164602,Sauce Options,50,Dark Chocolate,94
mobileorderprodapi.transactcampus.com,6164602,Sauce Options,50,White Chocolate,94
mobileorderprodapi.transactcampus.com,6164602,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6164602,Add-ons,1,1 Scoop Matcha,99
mobileorderprodapi.transactcampus.com,6164602,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6164602,Add-ons,1,2 Scoops Matcha,198
mobileorderprodapi.transactcampus.com,6164602,Add-ons,1,3 Scoops Matcha,297
mobileorderprodapi.transactcampus.com,6164628,Drink Size,1,Tall,385
mobileorderprodapi.transactcampus.com,6164628,Drink Size,1,Grande,575
mobileorderprodapi.transactcampus.com,6164628,Drink Size,1,Venti,595
mobileorderprodapi.transactcampus.com,6164628,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6164628,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6164628,Syrup Options,2,Lavender,94
mobileorderprodapi.transactcampus.com,6164628,Syrup Options,2,Raspberry,94
mobileorderprodapi.transactcampus.com,6164628,Syrup Options,2,Mango,94
mobileorderprodapi.transactcampus.com,6164628,Syrup Options,2,Peach,94
mobileorderprodapi.transactcampus.com,6164628,Syrup Options,2,Passion Fruit Syrup,94
mobileorderprodapi.transactcampus.com,6164628,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6164628,Syrup Options,2,Mojito Mix Syrup,94
mobileorderprodapi.transactcampus.com,6164628,Syrup Options,2,Cherry Syrup,94
mobileorderprodapi.transactcampus.com,6164628,Syrup Options,2,Lime Syrup,94
mobileorderprodapi.transactcampus.com,6164623,Drink Size,1,Tall,395
mobileorderprodapi.transactcampus.com,6164623,Drink Size,1,Grande,445
mobileorderprodapi.transactcampus.com,6164623,Drink Size,1,Venti,485
mobileorderprodapi.transactcampus.com,6164623,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6164623,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6164623,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6164623,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6164623,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6164623,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6164623,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6164623,Whipped Cream,1,Whipped Cream,0
mobileorderprodapi.transactcampus.com,6164607,Drink Size,1,Tall,505
mobileorderprodapi.transactcampus.com,6164607,Drink Size,1,Grande,525
mobileorderprodapi.transactcampus.com,6164607,Drink Size,1,Venti,575
mobileorderprodapi.transactcampus.com,6164607,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6164607,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6164607,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6164607,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6164607,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6164607,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6164607,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6164607,Syrup Options,2,Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6164607,Syrup Options,2,Sugar Free Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6164607,Syrup Options,2,Caramel Syrup,94
mobileorderprodapi.transactcampus.com,6164607,Syrup Options,2,Hazelnut Syrup,94
mobileorderprodapi.transactcampus.com,6164607,Syrup Options,2,Peppermint Syrup,94
mobileorderprodapi.transactcampus.com,6164607,Syrup Options,2,Toffee Nut Syrup,94
mobileorderprodapi.transactcampus.com,6164607,Syrup Options,2,Praline Syrup,94
mobileorderprodapi.transactcampus.com,6164607,Syrup Options,2,Lavender Syrup,94
mobileorderprodapi.transactcampus.com,6164607,Syrup Options,2,Raspberry Syrup,94
mobileorderprodapi.transactcampus.com,6164607,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6164607,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6164607,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6164607,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6164607,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6164627,Drink Size,1,Tall,405
mobileorderprodapi.transactcampus.com,6164627,Drink Size,1,Grande,425
mobileorderprodapi.transactcampus.com,6164627,Drink Size,1,Venti,505
mobileorderprodapi.transactcampus.com,6164627,Iced Tea Options,1,Black Tea,0
mobileorderprodapi.transactcampus.com,6164627,Iced Tea Options,1,Green Tea,0
mobileorderprodapi.transactcampus.com,6164627,Iced Tea Options,1,Passion Tea,0
mobileorderprodapi.transactcampus.com,6164627,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6164627,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6164627,Syrup Options,2,Lavender,94
mobileorderprodapi.transactcampus.com,6164627,Syrup Options,2,Raspberry,94
mobileorderprodapi.transactcampus.com,6164627,Syrup Options,2,Mango,94
mobileorderprodapi.transactcampus.com,6164627,Syrup Options,2,Peach,94
mobileorderprodapi.transactcampus.com,6164627,Syrup Options,2,Passion Fruit Syrup,94
mobileorderprodapi.transactcampus.com,6164627,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6164627,Syrup Options,2,Mojito Mix Syrup,94
mobileorderprodapi.transactcampus.com,6164627,Syrup Options,2,Cherry Syrup,94
mobileorderprodapi.transactcampus.com,6164627,Syrup Options,2,Lime Syrup,94
mobileorderprodapi.transactcampus.com,6164626,Drink Size,1,Tall,455
mobileorderprodapi.transactcampus.com,6164626,Drink Size,1,Grande,525
mobileorderprodapi.transactcampus.com,6164626,Drink Size,1,Venti,555
mobileorderprodapi.transactcampus.com,6164626,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6164626,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6164626,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6164626,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6164626,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6164626,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6164626,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6164626,Syrup Options,2,Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6164626,Syrup Options,2,Sugar Free Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6164626,Syrup Options,2,Caramel Syrup,94
mobileorderprodapi.transactcampus.com,6164626,Syrup Options,2,Hazelnut Syrup,94
mobileorderprodapi.transactcampus.com,6164626,Syrup Options,2,Peppermint Syrup,94
mobileorderprodapi.transactcampus.com,6164626,Syrup Options,2,Toffee Nut Syrup,94
mobileorderprodapi.transactcampus.com,6164626,Syrup Options,2,Praline Syrup,94
mobileorderprodapi.transactcampus.com,6164626,Syrup Options,2,Lavender Syrup,94
mobileorderprodapi.transactcampus.com,6164626,Syrup Options,2,Raspberry Syrup,94
mobileorderprodapi.transactcampus.com,6164626,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6164626,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6164626,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6164626,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6164626,Add-ons,1,1 Scoop Matcha,99
mobileorderprodapi.transactcampus.com,6164626,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6164626,Add-ons,1,2 Scoops Matcha,198
mobileorderprodapi.transactcampus.com,6164626,Add-ons,1,3 Scoops Matcha,297
mobileorderprodapi.transactcampus.com,6164654,Drink Size,1,Tall,575
mobileorderprodapi.transactcampus.com,6164654,Drink Size,1,Grande,625
mobileorderprodapi.transactcampus.com,6164654,Drink Size,1,Venti,675
mobileorderprodapi.transactcampus.com,6164654,Decaf Option,1,Caffeinated,0
mobileorderprodapi.transactcampus.com,6164654,Decaf Option,1,Decaf,0
mobileorderprodapi.transactcampus.com,6164654,Temperature options,1,Iced,0
mobileorderprodapi.transactcampus.com,6164654,Temperature options,1,Hot,0
mobileorderprodapi.transactcampus.com,6164654,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6164654,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6164654,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6164654,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6164654,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6164654,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6164654,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6164654,Syrup Options,2,Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6164654,Syrup Options,2,Sugar Free Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6164654,Syrup Options,2,Caramel Syrup,94
mobileorderprodapi.transactcampus.com,6164654,Syrup Options,2,Hazelnut Syrup,94
mobileorderprodapi.transactcampus.com,6164654,Syrup Options,2,Peppermint Syrup,94
mobileorderprodapi.transactcampus.com,6164654,Syrup Options,2,Toffee Nut Syrup,94
mobileorderprodapi.transactcampus.com,6164654,Syrup Options,2,Praline Syrup,94
mobileorderprodapi.transactcampus.com,6164654,Syrup Options,2,Lavender Syrup,94
mobileorderprodapi.transactcampus.com,6164654,Syrup Options,2,Raspberry Syrup,94
mobileorderprodapi.transactcampus.com,6164654,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6164654,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6164654,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6164654,Sauce Options,50,Caramel Sauce,94
mobileorderprodapi.transactcampus.com,6164654,Sauce Options,50,Condensed Milk,94
mobileorderprodapi.transactcampus.com,6164654,Sauce Options,50,Dark Chocolate,94
mobileorderprodapi.transactcampus.com,6164654,Sauce Options,50,White Chocolate,94
mobileorderprodapi.transactcampus.com,6164654,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6164654,Add-ons,1,1 Scoop Matcha,99
mobileorderprodapi.transactcampus.com,6164654,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6164654,Add-ons,1,2 Scoops Matcha,198
mobileorderprodapi.transactcampus.com,6164654,Add-ons,1,3 Scoops Matcha,297
mobileorderprodapi.transactcampus.com,6164654,Whipped Cream,1,Whipped Cream,0
mobileorderprodapi.transactcampus.com,6164631,Drink Size,1,Tall,365
mobileorderprodapi.transactcampus.com,6164631,Drink Size,1,Grande,395
mobileorderprodapi.transactcampus.com,6164631,Drink Size,1,Venti,415
mobileorderprodapi.transactcampus.com,6164631,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6164631,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6164631,Syrup Options,2,Lavender,94
mobileorderprodapi.transactcampus.com,6164631,Syrup Options,2,Raspberry,94
mobileorderprodapi.transactcampus.com,6164631,Syrup Options,2,Mango,94
mobileorderprodapi.transactcampus.com,6164631,Syrup Options,2,Peach,94
mobileorderprodapi.transactcampus.com,6164631,Syrup Options,2,Passion Fruit Syrup,94
mobileorderprodapi.transactcampus.com,6164631,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6164631,Syrup Options,2,Mojito Mix Syrup,94
mobileorderprodapi.transactcampus.com,6164631,Syrup Options,2,Cherry Syrup,94
mobileorderprodapi.transactcampus.com,6164631,Syrup Options,2,Lime Syrup,94
mobileorderprodapi.transactcampus.com,8345834,Size,1,Tall,550
mobileorderprodapi.transactcampus.com,8345834,Size,1,Medium,580
mobileorderprodapi.transactcampus.com,8345834,Size,1,Venti,610
mobileorderprodapi.transactcampus.com,8345834,Temperature options,1,Iced,0
mobileorderprodapi.transactcampus.com,8345834,Temperature options,1,Hot,0
mobileorderprodapi.transactcampus.com,8345834,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,8345834,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,8345834,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,8345834,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,8345834,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,8345834,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,8345834,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6164629,Drink Size,1,Tall,505
mobileorderprodapi.transactcampus.com,6164629,Drink Size,1,Grande,555
mobileorderprodapi.transactcampus.com,6164629,Drink Size,1,Venti,605
mobileorderprodapi.transactcampus.com,6164629,Decaf Option,1,Caffeinated,0
mobileorderprodapi.transactcampus.com,6164629,Decaf Option,1,Decaf,0
mobileorderprodapi.transactcampus.com,6164629,Temperature options,1,Iced,0
mobileorderprodapi.transactcampus.com,6164629,Temperature options,1,Hot,0
mobileorderprodapi.transactcampus.com,6164629,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6164629,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6164629,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6164629,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6164629,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6164629,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6164629,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6164629,Syrup Options,2,Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6164629,Syrup Options,2,Sugar Free Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6164629,Syrup Options,2,Caramel Syrup,94
mobileorderprodapi.transactcampus.com,6164629,Syrup Options,2,Hazelnut Syrup,94
mobileorderprodapi.transactcampus.com,6164629,Syrup Options,2,Peppermint Syrup,94
mobileorderprodapi.transactcampus.com,6164629,Syrup Options,2,Toffee Nut Syrup,94
mobileorderprodapi.transactcampus.com,6164629,Syrup Options,2,Praline Syrup,94
mobileorderprodapi.transactcampus.com,6164629,Syrup Options,2,Lavender Syrup,94
mobileorderprodapi.transactcampus.com,6164629,Syrup Options,2,Raspberry Syrup,94
mobileorderprodapi.transactcampus.com,6164629,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6164629,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6164629,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6164629,Sauce Options,50,Caramel Sauce,94
mobileorderprodapi.transactcampus.com,6164629,Sauce Options,50,Condensed Milk,94
mobileorderprodapi.transactcampus.com,6164629,Sauce Options,50,Dark Chocolate,94
mobileorderprodapi.transactcampus.com,6164629,Sauce Options,50,White Chocolate,94
mobileorderprodapi.transactcampus.com,6164629,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6164629,Add-ons,1,1 Scoop Matcha,99
mobileorderprodapi.transactcampus.com,6164629,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6164629,Add-ons,1,2 Scoops Matcha,198
mobileorderprodapi.transactcampus.com,6164629,Add-ons,1,3 Scoops Matcha,297
mobileorderprodapi.transactcampus.com,6164601,Drink Size,1,Tall,555
mobileorderprodapi.transactcampus.com,6164601,Drink Size,1,Grande,630
mobileorderprodapi.transactcampus.com,6164601,Drink Size,1,Venti,680
mobileorderprodapi.transactcampus.com,6164601,Decaf Option,1,Caffeinated,0
mobileorderprodapi.transactcampus.com,6164601,Decaf Option,1,Decaf,0
mobileorderprodapi.transactcampus.com,6164601,Temperature options,1,Iced,0
mobileorderprodapi.transactcampus.com,6164601,Temperature options,1,Hot,0
mobileorderprodapi.transactcampus.com,6164601,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6164601,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6164601,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6164601,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6164601,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6164601,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6164601,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6164601,Syrup Options,2,Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6164601,Syrup Options,2,Sugar Free Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6164601,Syrup Options,2,Caramel Syrup,94
mobileorderprodapi.transactcampus.com,6164601,Syrup Options,2,Hazelnut Syrup,94
mobileorderprodapi.transactcampus.com,6164601,Syrup Options,2,Peppermint Syrup,94
mobileorderprodapi.transactcampus.com,6164601,Syrup Options,2,Toffee Nut Syrup,94
mobileorderprodapi.transactcampus.com,6164601,Syrup Options,2,Praline Syrup,94
mobileorderprodapi.transactcampus.com,6164601,Syrup Options,2,Lavender Syrup,94
mobileorderprodapi.transactcampus.com,6164601,Syrup Options,2,Raspberry Syrup,94
mobileorderprodapi.transactcampus.com,6164601,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6164601,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6164601,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6164601,Sauce Options,50,Caramel Sauce,94
mobileorderprodapi.transactcampus.com,6164601,Sauce Options,50,Condensed Milk,94
mobileorderprodapi.transactcampus.com,6164601,Sauce Options,50,Dark Chocolate,94
mobileorderprodapi.transactcampus.com,6164601,Sauce Options,50,White Chocolate,94
mobileorderprodapi.transactcampus.com,6164601,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6164601,Add-ons,1,1 Scoop Matcha,99
mobileorderprodapi.transactcampus.com,6164601,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6164601,Add-ons,1,2 Scoops Matcha,198
mobileorderprodapi.transactcampus.com,6164601,Add-ons,1,3 Scoops Matcha,297
mobileorderprodapi.transactcampus.com,6164624,Drink Size,1,Tall,355
mobileorderprodapi.transactcampus.com,6164624,Drink Size,1,Grande,375
mobileorderprodapi.transactcampus.com,6164624,Drink Size,1,Venti,405
mobileorderprodapi.transactcampus.com,6164624,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6164624,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6164624,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6164624,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6164624,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6164624,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6164624,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6164624,Syrup Options,2,Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6164624,Syrup Options,2,Sugar Free Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6164624,Syrup Options,2,Caramel Syrup,94
mobileorderprodapi.transactcampus.com,6164624,Syrup Options,2,Hazelnut Syrup,94
mobileorderprodapi.transactcampus.com,6164624,Syrup Options,2,Peppermint Syrup,94
mobileorderprodapi.transactcampus.com,6164624,Syrup Options,2,Toffee Nut Syrup,94
mobileorderprodapi.transactcampus.com,6164624,Syrup Options,2,Praline Syrup,94
mobileorderprodapi.transactcampus.com,6164624,Syrup Options,2,Lavender Syrup,94
mobileorderprodapi.transactcampus.com,6164624,Syrup Options,2,Raspberry Syrup,94
mobileorderprodapi.transactcampus.com,6164624,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6164624,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6164624,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6164624,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6164624,Add-ons,1,1 Scoop Matcha,99
mobileorderprodapi.transactcampus.com,6164624,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6164624,Add-ons,1,2 Scoops Matcha,198
mobileorderprodapi.transactcampus.com,6164624,Add-ons,1,3 Scoops Matcha,297
mobileorderprodapi.transactcampus.com,6164625,Drink Size,1,Tall,355
mobileorderprodapi.transactcampus.com,6164625,Drink Size,1,Grande,375
mobileorderprodapi.transactcampus.com,6164625,Drink Size,1,Venti,429
mobileorderprodapi.transactcampus.com,6164625,Tea Options,1,Green Tea,0
mobileorderprodapi.transactcampus.com,6164625,Tea Options,1,Hibiscus Tea,0
mobileorderprodapi.transactcampus.com,6164625,Tea Options,1,English Breakfast,0
mobileorderprodapi.transactcampus.com,6164625,Tea Options,1,Earl Grey,0
mobileorderprodapi.transactcampus.com,6164625,Tea Options,1,Chamomile,0
mobileorderprodapi.transactcampus.com,6164625,Tea Options,1,Jasmine Citrus Green Tea,0
mobileorderprodapi.transactcampus.com,6164625,Tea Options,1,Classic Chai,0
mobileorderprodapi.transactcampus.com,6164645,Drink Size,1,Tall,375
mobileorderprodapi.transactcampus.com,6164645,Drink Size,1,Grande,405
mobileorderprodapi.transactcampus.com,6164645,Drink Size,1,Venti,425
mobileorderprodapi.transactcampus.com,6164645,Temperature options,1,Iced,0
mobileorderprodapi.transactcampus.com,6164645,Temperature options,1,Hot,0
mobileorderprodapi.transactcampus.com,6164645,Milk Options,1,Low fat Milk,0
